latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
55.26423,61.58601,367,0.3,0.6,2017-04-29,0724,N,low,1.0NRT,288.8,5.3,D
55.26189,61.44522,335.5,0.3,0.6,2017-04-29,0724,N,nominal,1.0NRT,289,2.8,D
52.3229,53.35827,333.3,0.8,0.8,2017-04-29,0724,N,nominal,1.0NRT,294.9,5.9,D
55.32964,61.59027,327.5,0.3,0.6,2017-04-29,0724,N,nominal,1.0NRT,289.4,1.6,D
55.39609,61.79053,367,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,294,23.5,D
55.33701,61.59542,333.3,0.3,0.6,2017-04-29,0724,N,nominal,1.0NRT,289.9,3.6,D
55.33559,61.59075,344.7,0.3,0.6,2017-04-29,0724,N,nominal,1.0NRT,289.6,3.6,D
55.33418,61.58612,349.8,0.3,0.6,2017-04-29,0724,N,nominal,1.0NRT,289.2,3.6,D
55.33295,61.58918,367,0.3,0.6,2017-04-29,0724,N,nominal,1.0NRT,291.6,4.9,D
55.39569,61.7926,327.3,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,292.8,8.5,D
55.33582,61.59845,328,0.3,0.6,2017-04-29,0724,N,nominal,1.0NRT,290.9,3.5,D
55.33438,61.59381,341.8,0.3,0.6,2017-04-29,0724,N,nominal,1.0NRT,290.1,4.9,D
55.33152,61.58456,334.5,0.3,0.6,2017-04-29,0724,N,nominal,1.0NRT,288.1,3.5,D
55.40019,61.78845,355.8,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,290.8,15.9,D
56.05111,63.84652,338.9,0.5,0.5,2017-04-29,0724,N,nominal,1.0NRT,293.3,11.2,D
56.049,63.83899,337.1,0.5,0.5,2017-04-29,0724,N,nominal,1.0NRT,293.9,11.2,D
55.45422,61.79562,338.6,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,289.6,10.7,D
55.45147,61.78656,345.3,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,294.2,13.1,D
55.45595,61.78238,330.4,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,292.7,6.2,D
56.06359,63.85431,331.3,0.5,0.5,2017-04-29,0724,N,nominal,1.0NRT,293.9,2.9,D
56.08714,63.568,345.5,0.5,0.5,2017-04-29,0724,N,nominal,1.0NRT,291.4,7.1,D
56.08046,63.52566,325.9,0.5,0.5,2017-04-29,0724,N,nominal,1.0NRT,293.7,4.6,D
56.0783,63.51799,350.1,0.5,0.5,2017-04-29,0724,N,nominal,1.0NRT,294.7,4.6,D
55.64843,61.98271,339.3,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,285.1,52.1,D
55.64578,61.97387,337.2,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,288.7,52.1,D
55.65286,61.9786,342.7,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,291.4,52.1,D
55.66258,61.99215,348.9,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,289.5,11.1,D
55.65728,61.97445,328.5,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,288.1,11.6,D
55.65464,61.96562,345.2,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,291.6,11.6,D
55.65906,61.96148,329.5,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,287.5,11.6,D
55.66349,61.95734,329.4,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,288.5,4.2,D
55.65733,61.91781,335.8,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,285.7,3.8,D
55.66705,61.93137,341.8,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,289,7,D
55.6644,61.92251,330.1,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,286.5,4.3,D
55.6662,61.90955,329.4,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,287,4.3,D
55.66798,61.89655,367,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,291.8,14.5,D
55.67327,61.91425,340,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,286.9,8.5,D
55.67064,61.90543,336.2,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,287.5,8.5,D
55.70135,61.98956,355.4,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,292.5,17,D
55.69872,61.98072,348.6,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,292.9,8.9,D
55.6777,61.91011,341.5,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,289.1,8.5,D
55.67506,61.90127,343,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,290.6,8.5,D
55.67242,61.89241,338.9,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,289.9,14.5,D
55.69791,61.95903,332.1,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,292.1,5,D
55.67949,61.8971,327.7,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,288.9,5.8,D
55.6742,61.87937,352.7,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,292.4,18.6,D
55.68655,61.9018,342.6,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,291.1,5.8,D
55.68392,61.89294,337.6,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,289.1,5.8,D
55.67863,61.8752,348.5,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,292.9,18.6,D
55.6562,61.91193,340.3,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,286,4.9,D
55.66869,61.93426,330.6,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,289.9,4,D
55.66599,61.92539,328.1,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,286.4,4,D
55.66331,61.91661,333.5,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,286.9,4.9,D
55.66776,61.9125,337.6,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,287.9,9.7,D
55.69886,61.99629,338.8,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,291.3,5.8,D
55.6722,61.90839,350.6,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,288.2,9.7,D
55.66952,61.89959,341,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,289.6,9.7,D
55.66683,61.89074,341.5,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,289,11.6,D
55.70061,61.98336,367,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,293.4,19.3,D
55.69796,61.97459,326.5,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,292.1,7.1,D
55.67663,61.90427,356.3,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,291.8,7.9,D
55.67395,61.89544,332.8,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,290.4,7.9,D
57.85067,70.52829,332.4,0.4,0.4,2017-04-29,0724,N,nominal,1.0NRT,291.4,4.7,D
55.69709,61.95299,335.8,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,292.3,4.3,D
55.68106,61.90012,333.5,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,288.8,7.9,D
55.6757,61.88247,331.6,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,289.9,15.6,D
55.67301,61.87361,340.9,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,293.2,15.6,D
55.68816,61.90479,326.8,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,290.4,4.4,D
55.68549,61.89597,344.8,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,289.8,6.4,D
55.68282,61.88716,325.5,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,290.4,6.4,D
55.68013,61.87831,331.2,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,291.7,6.5,D
55.67745,61.86946,339.8,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,290.5,6.5,D
55.69259,61.90065,328.2,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,289.6,4.4,D
55.68725,61.88302,342.1,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,290.9,6.4,D
55.68457,61.87417,329.3,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,290.3,6.5,D
55.61255,61.61899,327.8,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,291.7,4.1,D
55.61703,61.61481,334,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,295.3,4.1,D
55.61428,61.60583,340.7,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,293.4,4.1,D
55.70316,61.87923,326.9,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,290.8,4.1,D
55.71551,61.90134,327.7,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,294.1,7.3,D
55.71284,61.89248,339,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,291.6,7.2,D
55.72435,61.89302,340.2,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,298.7,13.6,D
55.60645,61.50468,330.6,0.3,0.6,2017-04-29,0724,N,nominal,1.0NRT,289.2,2.9,D
55.60505,61.50014,342.6,0.3,0.6,2017-04-29,0724,N,nominal,1.0NRT,292.1,2,D
55.60952,61.4958,367,0.3,0.6,2017-04-29,0724,N,nominal,1.0NRT,295.5,4.3,D
55.6109,61.50034,350.2,0.3,0.6,2017-04-29,0724,N,nominal,1.0NRT,293.3,18.6,D
55.614,61.49154,341.3,0.3,0.6,2017-04-29,0724,N,nominal,1.0NRT,292.8,4.3,D
55.86,62.17855,342.9,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,294.4,6.7,D
57.1096,66.84694,344.4,0.6,0.4,2017-04-29,0724,N,nominal,1.0NRT,283.7,6.7,D
57.1133,66.84396,337.9,0.6,0.4,2017-04-29,0724,N,nominal,1.0NRT,286.6,7.7,D
55.86304,62.17744,346.1,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,292.8,9.8,D
57.10166,66.53388,345.4,0.4,0.5,2017-04-29,0724,N,nominal,1.0NRT,283.6,5.3,D
55.95172,62.26969,338.8,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,290.1,5.1,D
55.95607,62.26566,329.2,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,289.7,5.1,D
55.96223,62.24902,327.7,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,290.9,4.6,D
56.23543,63.17507,334.4,0.5,0.5,2017-04-29,0724,N,nominal,1.0NRT,299.6,80.6,D
55.96908,62.25344,332.6,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,291.7,4.5,D
55.78111,61.62432,325.7,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,294.4,4.7,D
55.78827,61.62906,328.6,0.6,0.6,2017-04-29,0724,N,nominal,1.0NRT,294.7,4.7,D
56.10854,62.58136,340,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,294.1,4.6,D
56.10852,62.58212,341.1,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,293.4,7.8,D
56.12585,62.4925,348.3,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,294,7.9,D
56.13015,62.48852,330.7,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,293.1,7.9,D
57.14519,66.18243,338.6,0.4,0.5,2017-04-29,0724,N,nominal,1.0NRT,285.5,2,D
57.14367,66.17632,344.7,0.4,0.5,2017-04-29,0724,N,nominal,1.0NRT,292.2,4.6,D
57.14216,66.1702,325.1,0.4,0.5,2017-04-29,0724,N,nominal,1.0NRT,285.3,4.6,D
57.14592,66.16705,327.7,0.4,0.5,2017-04-29,0724,N,nominal,1.0NRT,292,3.4,D
57.14968,66.1639,344.3,0.4,0.5,2017-04-29,0724,N,nominal,1.0NRT,291.2,3.4,D
57.15495,66.1669,333.2,0.4,0.5,2017-04-29,0724,N,nominal,1.0NRT,292,4.9,D
57.15343,66.16077,339.4,0.4,0.5,2017-04-29,0724,N,nominal,1.0NRT,292.5,4.9,D
57.16246,66.16061,326.5,0.4,0.5,2017-04-29,0724,N,nominal,1.0NRT,291.3,2.1,D
56.06263,61.81599,327.1,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,291.6,2.9,D
57.28184,66.28018,335,0.4,0.5,2017-04-29,0724,N,nominal,1.0NRT,284.3,2.9,D
56.05381,61.7678,328.6,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,292.4,3.4,D
56.05121,61.75911,327,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,291.2,3.4,D
57.28558,66.27707,331,0.4,0.5,2017-04-29,0724,N,nominal,1.0NRT,286.7,2.9,D
56.05823,61.76371,335.7,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,292.6,3.4,D
57.28782,66.26789,326.4,0.4,0.5,2017-04-29,0724,N,nominal,1.0NRT,289.8,3.7,D
57.28633,66.26184,344.1,0.4,0.5,2017-04-29,0724,N,nominal,1.0NRT,292.6,3.7,D
56.11709,61.9422,340.3,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,293.6,5,D
56.12144,61.93808,325.3,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,291.9,5,D
56.52105,63.30641,352.4,0.5,0.5,2017-04-29,0724,N,nominal,1.0NRT,296.3,33.8,D
56.53732,63.25293,329.2,0.5,0.5,2017-04-29,0724,N,nominal,1.0NRT,288.1,2.3,D
56.55401,63.25691,325.7,0.5,0.5,2017-04-29,0724,N,nominal,1.0NRT,287.5,2.4,D
56.55188,63.24924,326.4,0.5,0.5,2017-04-29,0724,N,nominal,1.0NRT,286.8,2.4,D
56.53719,63.25565,326.2,0.5,0.5,2017-04-29,0724,N,nominal,1.0NRT,284.8,2.2,D
56.55003,63.28255,331,0.5,0.5,2017-04-29,0724,N,nominal,1.0NRT,290.8,4.3,D
56.55396,63.25963,326.6,0.5,0.5,2017-04-29,0724,N,nominal,1.0NRT,288.1,3.7,D
56.55179,63.25197,334.8,0.5,0.5,2017-04-29,0724,N,nominal,1.0NRT,288.8,3.8,D
57.98147,68.95378,346.4,0.5,0.4,2017-04-29,0724,N,nominal,1.0NRT,292.1,6.8,D
57.98491,68.95116,326.8,0.5,0.4,2017-04-29,0724,N,nominal,1.0NRT,287.5,6.8,D
58.0111,68.8868,333.8,0.5,0.4,2017-04-29,0724,N,nominal,1.0NRT,283.2,5.8,D
56.20055,61.80072,333,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,274.7,5.8,D
56.21115,61.72336,352.4,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,282.1,27.1,D
56.3724,62.23514,344.1,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,290.2,5.8,D
56.37669,62.23112,329.9,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,288.7,4,D
56.21393,61.72288,343,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,282.5,22.8,D
56.37291,62.23634,344.6,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,289.6,6.6,D
56.3772,62.23233,325.1,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,288.5,4.1,D
56.38333,62.21597,336.9,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,288.5,4.9,D
58.04052,68.65884,330.8,0.5,0.4,2017-04-29,0724,N,nominal,1.0NRT,286.9,4.6,D
56.9845,64.22403,326.9,0.5,0.5,2017-04-29,0724,N,nominal,1.0NRT,292.9,2.5,D
56.39997,61.89828,326.3,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,289.6,6,D
56.39885,61.90074,333.4,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,289.7,4.2,D
56.64787,62.16809,339.6,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,296.2,13.5,D
56.64548,62.15989,337.5,0.6,0.5,2017-04-29,0724,N,nominal,1.0NRT,295.2,13.5,D
58.27613,68.29382,328,0.5,0.4,2017-04-29,0724,N,nominal,1.0NRT,283.5,3.2,D
58.27743,68.29459,331.6,0.5,0.4,2017-04-29,0724,N,nominal,1.0NRT,283.9,2.5,D
57.80037,65.53648,341.2,0.4,0.5,2017-04-29,0724,N,nominal,1.0NRT,288.5,4.6,D
57.74486,64.21147,337.1,0.4,0.5,2017-04-29,0724,N,nominal,1.0NRT,283.6,4.4,D
57.74686,64.20871,338.3,0.4,0.5,2017-04-29,0724,N,nominal,1.0NRT,283.5,6.1,D
55.19368,55.33386,331.1,0.5,0.7,2017-04-29,0724,N,nominal,1.0NRT,289.2,3.9,D
54.0737,52.08641,325,0.7,0.8,2017-04-29,0724,N,nominal,1.0NRT,290,5.9,D
55.23295,53.16138,326.5,0.6,0.7,2017-04-29,0724,N,nominal,1.0NRT,286.9,3,D
60.89262,72.79667,326.2,0.4,0.4,2017-04-29,0724,N,nominal,1.0NRT,278.2,1.8,D
55.94578,52.44638,337.5,0.6,0.7,2017-04-29,0724,N,nominal,1.0NRT,287.2,9.2,D
55.94236,52.43802,355.2,0.6,0.7,2017-04-29,0724,N,nominal,1.0NRT,286.3,9.2,D
55.44719,50.8674,330.5,0.7,0.8,2017-04-29,0724,N,nominal,1.0NRT,284.2,12.8,D
55.43909,50.8487,325.6,0.7,0.8,2017-04-29,0724,N,nominal,1.0NRT,285.6,9.6,D
55.44313,50.85803,367,0.7,0.8,2017-04-29,0724,N,low,1.0NRT,286.2,12.8,D
55.44472,50.86606,336.8,0.7,0.8,2017-04-29,0724,N,nominal,1.0NRT,285.1,10.4,D
55.44063,50.85675,355.6,0.7,0.8,2017-04-29,0724,N,nominal,1.0NRT,285.1,10.4,D
55.4585,50.87714,325.1,0.7,0.8,2017-04-29,0724,N,nominal,1.0NRT,284.4,6.4,D
55.44626,50.84925,351.3,0.7,0.8,2017-04-29,0724,N,nominal,1.0NRT,284.3,10.4,D
55.43554,50.80445,329,0.7,0.8,2017-04-29,0724,N,nominal,1.0NRT,282,3.4,D
55.81945,49.40295,344.8,0.7,0.8,2017-04-29,0724,N,nominal,1.0NRT,287.6,12.9,D
55.81726,49.40946,327.4,0.7,0.8,2017-04-29,0724,N,nominal,1.0NRT,285.7,7.1,D
55.8126,49.39928,340.1,0.7,0.8,2017-04-29,0724,N,nominal,1.0NRT,282.7,7.1,D
9.19969,78.37833,336.2,0.6,0.7,2017-04-29,0848,N,nominal,1.0NRT,305.7,2.2,D
9.07842,77.33886,330.9,0.5,0.7,2017-04-29,0848,N,nominal,1.0NRT,298.9,6.4,D
9.85328,78.23331,330.2,0.6,0.7,2017-04-29,0848,N,nominal,1.0NRT,297.8,2.5,D
10.44114,79.46922,339.9,0.7,0.8,2017-04-29,0848,N,nominal,1.0NRT,298.2,4.1,D
10.78951,79.03674,332.3,0.6,0.7,2017-04-29,0848,N,nominal,1.0NRT,295.8,7.6,D
10.64017,76.07088,354,0.4,0.6,2017-04-29,0848,N,nominal,1.0NRT,296.9,4.7,D
10.68974,76.10316,331.3,0.4,0.6,2017-04-29,0848,N,nominal,1.0NRT,295.9,1.9,D
10.68711,76.10207,332.9,0.4,0.6,2017-04-29,0848,N,nominal,1.0NRT,296.6,2.8,D
10.8086,75.99148,333.4,0.4,0.6,2017-04-29,0848,N,nominal,1.0NRT,296.2,3.8,D
14.03904,76.90878,335.2,0.5,0.7,2017-04-29,0854,N,nominal,1.0NRT,304,3.7,D
13.95697,75.24297,337.2,0.4,0.6,2017-04-29,0854,N,nominal,1.0NRT,299.5,2.6,D
14.30053,78.24612,337.7,0.6,0.7,2017-04-29,0854,N,nominal,1.0NRT,298.9,6.1,D
14.29994,78.24052,344.1,0.6,0.7,2017-04-29,0854,N,nominal,1.0NRT,298.7,6.1,D
14.29627,78.24404,339.9,0.6,0.7,2017-04-29,0854,N,nominal,1.0NRT,299.7,8.9,D
14.30279,78.24147,336.6,0.6,0.7,2017-04-29,0854,N,nominal,1.0NRT,298.3,3.9,D
14.22478,75.10091,339.5,0.4,0.6,2017-04-29,0854,N,nominal,1.0NRT,300.6,2.6,D
14.49757,75.04745,337.2,0.4,0.6,2017-04-29,0854,N,nominal,1.0NRT,304.1,2.2,D
14.49779,75.04666,338.8,0.4,0.6,2017-04-29,0854,N,nominal,1.0NRT,303.9,3.1,D
14.76165,74.60823,331.9,0.4,0.6,2017-04-29,0854,N,nominal,1.0NRT,298.2,2.9,D
15.14895,76.51186,340.5,0.5,0.7,2017-04-29,0854,N,nominal,1.0NRT,301,3.3,D
15.02076,74.93742,337.1,0.4,0.6,2017-04-29,0854,N,nominal,1.0NRT,301.6,3.1,D
15.02043,74.93575,332.6,0.4,0.6,2017-04-29,0854,N,nominal,1.0NRT,301.1,3,D
15.00434,74.58996,338.5,0.4,0.6,2017-04-29,0854,N,nominal,1.0NRT,300.8,3.3,D
15.00403,74.58722,332.3,0.4,0.6,2017-04-29,0854,N,nominal,1.0NRT,300.8,3.3,D
15.68082,75.2297,336.1,0.4,0.6,2017-04-29,0854,N,low,1.0NRT,306.3,6.8,D
15.72599,74.40285,367,0.4,0.6,2017-04-29,0854,N,nominal,1.0NRT,304.1,5.5,D
15.72561,74.39943,337.1,0.4,0.6,2017-04-29,0854,N,nominal,1.0NRT,302,5.5,D
15.7246,74.19653,367,0.4,0.6,2017-04-29,0854,N,nominal,1.0NRT,301.4,9.2,D
15.70654,74.03629,348.1,0.3,0.6,2017-04-29,0854,N,nominal,1.0NRT,298.4,3.6,D
15.86621,74.04211,367,0.3,0.6,2017-04-29,0854,N,nominal,1.0NRT,306.5,9.7,D
15.86656,74.04519,338.9,0.3,0.6,2017-04-29,0854,N,nominal,1.0NRT,302.5,8.2,D
15.86667,74.04376,367,0.3,0.6,2017-04-29,0854,N,nominal,1.0NRT,304.6,9.2,D
15.86634,74.0407,351.2,0.3,0.6,2017-04-29,0854,N,nominal,1.0NRT,303.5,5.7,D
16.0194,74.03522,332.3,0.3,0.6,2017-04-29,0854,N,low,1.0NRT,304.6,3.3,D
16.0191,74.03253,335.3,0.3,0.6,2017-04-29,0854,N,nominal,1.0NRT,302.9,2.2,D
16.0331,74.11023,367,0.4,0.6,2017-04-29,0854,N,nominal,1.0NRT,303.2,10.9,D
16.04222,74.14391,341.9,0.4,0.6,2017-04-29,0854,N,nominal,1.0NRT,300,2.7,D
16.13733,73.7196,332.3,0.3,0.6,2017-04-29,0854,N,low,1.0NRT,302.8,1.3,D
16.18554,74.09208,333.7,0.4,0.6,2017-04-29,0854,N,nominal,1.0NRT,302.4,2.3,D
16.18748,73.97044,367,0.3,0.6,2017-04-29,0854,N,nominal,1.0NRT,307.8,8.7,D
16.18784,73.97358,336.9,0.3,0.6,2017-04-29,0854,N,nominal,1.0NRT,301.9,7.5,D
16.1871,73.96723,355.7,0.3,0.6,2017-04-29,0854,N,nominal,1.0NRT,307,8.7,D
16.18455,74.09352,334.6,0.4,0.6,2017-04-29,0854,N,nominal,1.0NRT,303.1,2.8,D
16.18181,73.96928,336.8,0.3,0.6,2017-04-29,0854,N,nominal,1.0NRT,307.9,5.3,D
16.18736,73.97158,367,0.3,0.6,2017-04-29,0854,N,nominal,1.0NRT,305.5,14.6,D
16.18702,73.96841,367,0.3,0.6,2017-04-29,0854,N,nominal,1.0NRT,307.8,5.3,D
16.18666,73.96512,338,0.3,0.6,2017-04-29,0854,N,nominal,1.0NRT,305.7,5.3,D
16.37231,74.05616,351,0.4,0.6,2017-04-29,0854,N,nominal,1.0NRT,305.7,7.6,D
16.40335,74.00051,331.5,0.4,0.6,2017-04-29,0854,N,low,1.0NRT,306.3,2.4,D
16.72933,76.34808,339.1,0.5,0.7,2017-04-29,0854,N,nominal,1.0NRT,304.1,9.1,D
16.82775,77.07236,349,0.6,0.7,2017-04-29,0854,N,nominal,1.0NRT,301.6,12.9,D
16.72916,76.34727,336.8,0.5,0.7,2017-04-29,0854,N,nominal,1.0NRT,304,6.5,D
16.8226,77.07266,335.2,0.6,0.7,2017-04-29,0854,N,nominal,1.0NRT,299.7,4,D
16.5145,73.80824,338.4,0.3,0.6,2017-04-29,0854,N,nominal,1.0NRT,306.7,3,D
16.49494,73.58477,333.1,0.3,0.6,2017-04-29,0854,N,nominal,1.0NRT,303.5,1,D
16.49455,73.58133,331.5,0.3,0.6,2017-04-29,0854,N,nominal,1.0NRT,303.1,1,D
16.49968,73.58079,367,0.3,0.6,2017-04-29,0854,N,nominal,1.0NRT,305.7,20.1,D
16.49931,73.57744,352.6,0.3,0.6,2017-04-29,0854,N,nominal,1.0NRT,304.1,12.8,D
16.56348,73.96317,343.2,0.4,0.6,2017-04-29,0854,N,nominal,1.0NRT,308.9,4.2,D
16.85744,74.81807,334.7,0.4,0.6,2017-04-29,0854,N,nominal,1.0NRT,304.7,5.6,D
16.82932,73.97485,333.7,0.4,0.6,2017-04-29,0854,N,low,1.0NRT,304.9,1.4,D
16.86545,73.67702,346.7,0.3,0.6,2017-04-29,0854,N,nominal,1.0NRT,304.8,3,D
16.89134,73.62834,335.3,0.3,0.6,2017-04-29,0854,N,nominal,1.0NRT,304.4,3.1,D
16.89096,73.62503,343.2,0.3,0.6,2017-04-29,0854,N,nominal,1.0NRT,307.2,3.1,D
16.8906,73.62187,335.3,0.3,0.6,2017-04-29,0854,N,low,1.0NRT,305.9,2.4,D
16.89276,73.62495,339.1,0.3,0.6,2017-04-29,0854,N,nominal,1.0NRT,305.3,6.4,D
16.89241,73.62173,338,0.3,0.6,2017-04-29,0854,N,nominal,1.0NRT,305.3,2.6,D
16.89759,73.62126,331.5,0.3,0.6,2017-04-29,0854,N,low,1.0NRT,303.1,1.5,D
16.97177,73.81757,337.8,0.3,0.6,2017-04-29,0854,N,nominal,1.0NRT,302.3,2.1,D
16.9954,73.64355,335.6,0.3,0.6,2017-04-29,0854,N,low,1.0NRT,308.8,2.3,D
17.06306,73.97739,346.1,0.4,0.6,2017-04-29,0854,N,nominal,1.0NRT,307.8,7.1,D
17.06271,73.97408,342.7,0.4,0.6,2017-04-29,0854,N,nominal,1.0NRT,308.3,5.6,D
17.04324,73.60178,343.8,0.3,0.6,2017-04-29,0854,N,nominal,1.0NRT,303.6,2.5,D
17.1012,73.68815,341.7,0.3,0.6,2017-04-29,0854,N,nominal,1.0NRT,307.9,3.2,D
17.49268,76.18771,351.9,0.5,0.7,2017-04-29,0854,N,nominal,1.0NRT,307.7,10.3,D
17.35131,73.98608,335.8,0.4,0.6,2017-04-29,0854,N,low,1.0NRT,308.7,4.9,D
17.33315,73.77695,335.2,0.3,0.6,2017-04-29,0854,N,low,1.0NRT,305.3,2.9,D
17.35536,73.98695,337.3,0.4,0.6,2017-04-29,0854,N,low,1.0NRT,307.9,3.1,D
17.33345,73.77867,335.6,0.3,0.6,2017-04-29,0854,N,low,1.0NRT,306.7,1.6,D
17.32235,73.62468,337.2,0.3,0.6,2017-04-29,0854,N,nominal,1.0NRT,306.3,3.1,D
17.32749,73.62356,347.9,0.3,0.6,2017-04-29,0854,N,nominal,1.0NRT,305.2,3.1,D
17.35815,73.81097,367,0.4,0.6,2017-04-29,0854,N,nominal,1.0NRT,307.5,8,D
17.36207,73.84763,339.7,0.4,0.6,2017-04-29,0854,N,low,1.0NRT,310.4,3.3,D
17.36171,73.8443,344.4,0.4,0.6,2017-04-29,0854,N,nominal,1.0NRT,311.5,3.3,D
17.35779,73.80757,352.2,0.4,0.6,2017-04-29,0854,N,nominal,1.0NRT,308,5.6,D
17.32962,73.49785,339.2,0.3,0.6,2017-04-29,0854,N,nominal,1.0NRT,306.9,2.7,D
17.64654,76.50128,336.2,0.5,0.7,2017-04-29,0854,N,nominal,1.0NRT,305.6,7.9,D
17.65279,76.50053,367,0.5,0.7,2017-04-29,0854,N,nominal,1.0NRT,306.7,7.9,D
